location_name,location_code,week_start,pda_water_ng_ml,tda_water_ng_ml,pn_total_cells_l,pn_seriata_cells_l,alexandrium_cells_l,dinophysis_cells_l,total_phyto_cells_l,insitu_sst_c,insitu_chl_mg_m3,nitrate_um,silicate_um,n_samples,hazard_truth_status,insitu_physical_status
Bodega Marine Lab,BML,2024-02-05,,,0.0,0.0,0.0,0.0,600.0,13.5,,,,1,partial,partial
Bodega Marine Lab,BML,2024-02-12,,,6.0,6.0,0.0,0.0,610.0,13.2,,,,1,partial,partial
Bodega Marine Lab,BML,2024-02-19,,,110.0,96.0,0.0,7.0,1577.0,13.8,,,,1,partial,partial
Bodega Marine Lab,BML,2024-02-26,,,82.0,75.0,0.0,4.0,18.0,13.7,,,,1,partial,partial
Bodega Marine Lab,BML,2024-03-04,,,38.0,38.0,0.0,0.0,8877.0,13.3,,,,1,partial,partial
Bodega Marine Lab,BML,2024-03-11,,,91.0,67.0,0.0,0.0,5397.0,13.0,,,,1,partial,partial
Bodega Marine Lab,BML,2024-03-18,,,540.0,436.0,0.0,0.0,31468.5,12.7,,,,2,partial,partial
Bodega Marine Lab,BML,2024-03-25,,,398.0,398.0,0.0,0.0,112857.0,10.9,,,,1,partial,partial
Bodega Marine Lab,BML,2024-04-01,,,258.0,149.0,0.0,0.0,10631.0,12.3,,,,1,partial,partial
Bodega Marine Lab,BML,2024-04-08,,,0.0,0.0,0.0,0.0,4825.0,10.0,,,,1,partial,partial
Bodega Marine Lab,BML,2024-04-15,,,331.0,331.0,0.0,7.0,3489.0,11.7,,,,1,partial,partial
Bodega Marine Lab,BML,2024-04-22,,,0.0,0.0,0.0,4.0,1305.0,13.2,,,,1,partial,partial
Bodega Marine Lab,BML,2024-04-29,,,0.0,0.0,0.0,0.0,3627.0,13.2,,,,1,partial,partial
Bodega Marine Lab,BML,2024-05-06,,,0.0,0.0,0.0,0.0,513.0,10.2,,,,1,partial,partial
Bodega Marine Lab,BML,2024-05-13,,,1069.5,740.0,0.0,0.0,61192.0,12.0,,,,2,partial,partial
Bodega Marine Lab,BML,2024-05-20,,,209.0,209.0,0.0,0.0,5711.0,11.5,,,,1,partial,partial
Bodega Marine Lab,BML,2024-05-27,,,0.0,0.0,0.0,0.0,9477.0,11.0,,,,1,partial,partial
Bodega Marine Lab,BML,2024-06-03,,,0.0,0.0,0.0,0.0,961.0,9.6,,,,1,partial,partial
Bodega Marine Lab,BML,2024-06-10,,,26.0,26.0,0.0,0.0,3669.0,10.8,,,,1,partial,partial
Bodega Marine Lab,BML,2024-06-17,,,0.0,0.0,0.0,0.0,1123.0,9.7,,,,1,partial,partial
Bodega Marine Lab,BML,2024-06-24,,,1076.0,1076.0,0.0,0.0,72973.0,11.1,,,,1,partial,partial
Bodega Marine Lab,BML,2024-07-01,,,67.0,67.0,0.0,0.0,9493.0,9.6,,,,1,partial,partial
Bodega Marine Lab,BML,2024-07-08,,,16.0,0.0,0.0,3.0,2005.0,14.9,,,,1,partial,partial
Bodega Marine Lab,BML,2024-07-15,,,65.0,0.0,688.0,42.0,4342.0,16.2,,,,1,partial,partial
Bodega Marine Lab,BML,2024-07-22,,,1104.0,585.0,1800.0,59.0,10274.0,13.9,,,,1,partial,partial
Bodega Marine Lab,BML,2024-07-29,,,220.0,26.0,0.0,0.0,5172.0,11.3,,,,1,partial,partial
Bodega Marine Lab,BML,2024-08-05,,,60.0,17.0,0.0,0.0,1565.0,10.1,,,,1,partial,partial
Bodega Marine Lab,BML,2024-08-12,,,559.0,201.0,0.0,4.0,2615.0,10.4,,,,1,partial,partial
Bodega Marine Lab,BML,2024-08-19,,,12176.0,26.0,19.0,0.0,15795.0,12.4,,,,1,partial,partial
Bodega Marine Lab,BML,2024-08-26,,,25950.5,0.0,159.5,32.0,27586.0,14.100000000000001,,,,2,partial,partial
Bodega Marine Lab,BML,2024-09-02,,,164.0,0.0,647.0,69.0,1458.0,14.4,,,,1,partial,partial
Bodega Marine Lab,BML,2024-09-09,,,523.0,0.0,34.0,0.0,957.0,12.1,,,,1,partial,partial
Bodega Marine Lab,BML,2024-09-16,,,612.0,0.0,0.0,0.0,1817.0,10.3,,,,1,partial,partial
Bodega Marine Lab,BML,2024-09-23,,,0.0,0.0,0.0,0.0,765.0,13.5,,,,1,partial,partial
Bodega Marine Lab,BML,2024-09-30,,,0.0,0.0,640.5,203.5,21484.5,15.0,,,,2,partial,partial
Bodega Marine Lab,BML,2024-10-07,,,0.0,0.0,0.0,60.0,3593.0,14.3,,,,1,partial,partial
Bodega Marine Lab,BML,2024-10-14,,,8.0,5.0,0.0,28.0,1703.0,13.3,,,,1,partial,partial
Bodega Marine Lab,BML,2024-10-21,,,1122.0,841.5,2998.5,93.5,22452.5,12.5,,,,2,partial,partial
Bodega Marine Lab,BML,2024-10-28,,,518.0,341.5,0.0,432.5,112341.0,12.9,,,,2,partial,partial
Bodega Marine Lab,BML,2024-11-04,,,80.0,80.0,2.0,57.5,15796.0,12.0,,,,2,partial,partial
Bodega Marine Lab,BML,2024-11-11,,,168.0,0.0,0.0,0.0,32837.0,11.5,,,,1,partial,partial
Bodega Marine Lab,BML,2024-11-18,,,5.0,5.0,0.0,0.0,4497.0,11.3,,,,1,partial,partial
Bodega Marine Lab,BML,2024-11-25,,,0.0,0.0,0.0,5.0,215.0,12.6,,,,1,partial,partial
Bodega Marine Lab,BML,2024-12-09,,,26.0,0.0,0.0,0.0,1143.0,12.1,,,,1,partial,partial
Bodega Marine Lab,BML,2024-12-16,,,0.0,0.0,5.0,0.0,213170.0,12.4,,,,1,partial,partial
Bodega Marine Lab,BML,2024-12-23,,,0.0,0.0,0.0,38.0,5037.0,12.3,,,,1,partial,partial
Bodega Marine Lab,BML,2024-12-30,,,0.0,0.0,0.0,91.0,12892.0,12.6,,,,1,partial,partial
Bodega Marine Lab,BML,2025-01-06,,,0.0,0.0,0.0,89.0,38533.0,12.4,,,,1,partial,partial
Bodega Marine Lab,BML,2025-01-13,,,29.0,29.0,0.0,54.5,14412.5,11.8,,,,2,partial,partial
Bodega Marine Lab,BML,2025-01-20,,,0.0,0.0,0.0,0.0,1880.0,12.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-01-27,,,0.0,0.0,0.0,0.0,1257.0,11.7,,,,1,partial,partial
Bodega Marine Lab,BML,2025-02-03,,,0.0,0.0,0.0,28.0,4949.0,12.1,,,,1,partial,partial
Bodega Marine Lab,BML,2025-02-10,,,0.0,0.0,0.0,0.0,364.0,11.2,,,,1,partial,partial
Bodega Marine Lab,BML,2025-02-17,,,0.0,0.0,0.0,0.0,395.5,11.5,,,,2,partial,partial
Bodega Marine Lab,BML,2025-02-24,,,0.0,0.0,0.0,0.0,481.0,12.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-03-03,,,0.0,0.0,0.0,0.0,574.0,10.6,,,,1,partial,partial
Bodega Marine Lab,BML,2025-03-10,,,0.0,0.0,0.0,0.0,3616.0,10.7,,,,1,partial,partial
Bodega Marine Lab,BML,2025-03-17,,,531.0,56.0,0.0,3.0,6542.5,11.25,,,,2,partial,partial
Bodega Marine Lab,BML,2025-03-24,,,0.0,0.0,0.0,0.0,877.0,10.9,,,,1,partial,partial
Bodega Marine Lab,BML,2025-03-31,,,617.0,512.0,0.0,0.0,8366.0,12.4,,,,1,partial,partial
Bodega Marine Lab,BML,2025-04-07,,,40.0,33.0,0.0,0.0,1600.0,11.6,,,,1,partial,partial
Bodega Marine Lab,BML,2025-04-14,,,52.0,39.0,0.0,0.0,1733.0,10.6,,,,1,partial,partial
Bodega Marine Lab,BML,2025-04-21,,,67.0,54.0,0.0,0.0,920.0,12.5,,,,1,partial,partial
Bodega Marine Lab,BML,2025-04-28,,,10.0,10.0,0.0,0.0,357.0,10.5,,,,1,partial,partial
Bodega Marine Lab,BML,2025-05-05,,,10.0,10.0,0.0,0.0,839.0,10.1,,,,1,partial,partial
Bodega Marine Lab,BML,2025-05-12,,,0.0,0.0,0.0,0.0,2656.0,10.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-05-19,,,0.0,0.0,0.0,0.0,224.0,10.6,,,,1,partial,partial
Bodega Marine Lab,BML,2025-05-26,,,0.0,0.0,0.0,0.0,208.0,10.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-06-02,,,2.0,2.0,0.0,0.0,304.0,10.8,,,,1,partial,partial
Bodega Marine Lab,BML,2025-06-09,,,1.0,1.0,0.0,0.0,80.0,13.4,,,,1,partial,partial
Bodega Marine Lab,BML,2025-06-16,,,0.0,0.0,0.0,0.0,2073.0,10.5,,,,1,partial,partial
Bodega Marine Lab,BML,2025-06-23,,,0.0,0.0,0.0,0.0,2353.0,9.9,,,,1,partial,partial
Bodega Marine Lab,BML,2025-06-30,,,0.0,0.0,0.0,0.0,3126.0,11.5,,,,1,partial,partial
Bodega Marine Lab,BML,2025-07-07,,,54.0,17.0,0.0,0.0,1442.0,11.2,,,,1,partial,partial
Bodega Marine Lab,BML,2025-07-14,,,253.0,136.0,0.0,0.0,1200.0,14.1,,,,1,partial,partial
Bodega Marine Lab,BML,2025-07-21,,,3.0,1.5,7.0,47.0,730.5,13.35,,,,2,partial,partial
Bodega Marine Lab,BML,2025-07-28,,,0.0,0.0,0.0,0.0,1530.0,13.7,,,,1,partial,partial
Bodega Marine Lab,BML,2025-08-04,,,0.0,0.0,0.0,0.0,8125.0,11.1,,,,1,partial,partial
Bodega Marine Lab,BML,2025-08-11,,,25.0,0.0,44.0,0.0,2484.0,13.8,,,,1,partial,partial
Bodega Marine Lab,BML,2025-08-18,,,0.0,0.0,0.0,0.0,5853.0,11.4,,,,1,partial,partial
Bodega Marine Lab,BML,2025-08-25,,,0.0,0.0,81.0,6.0,800.0,13.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-09-08,,,186.0,42.0,47.0,25.0,2102.0,15.3,,,,1,partial,partial
Bodega Marine Lab,BML,2025-09-15,,,10.0,3.0,20.0,3.0,322.0,13.5,,,,1,partial,partial
Bodega Marine Lab,BML,2025-09-22,,,73.0,4.0,42.0,16.0,854.0,14.7,,,,1,partial,partial
Bodega Marine Lab,BML,2025-09-29,,,15.5,4.5,8.5,39.0,743.0,16.2,,,,2,partial,partial
Bodega Marine Lab,BML,2025-10-06,,,11.0,11.0,92.0,95.0,476.0,15.5,,,,1,partial,partial
Bodega Marine Lab,BML,2025-10-13,,,0.0,0.0,125.0,306.0,10269.0,16.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-10-20,,,0.0,0.0,56.0,26.0,1751.0,17.4,,,,1,partial,partial
Bodega Marine Lab,BML,2025-10-27,,,0.0,0.0,145.5,48.5,3475.0,,,,,2,partial,none
Bodega Marine Lab,BML,2025-11-03,,,0.0,0.0,22.0,11.0,521.0,,,,,1,partial,none
Bodega Marine Lab,BML,2025-11-10,,,0.0,0.0,706.0,781.0,9183.0,,,,,1,partial,none
Bodega Marine Lab,BML,2025-11-17,,,10.0,10.0,0.0,45.0,1664.0,15.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-11-24,,,15.0,15.0,0.0,148.0,15654.0,15.1,,,,1,partial,partial
Bodega Marine Lab,BML,2025-12-01,,,6.0,6.0,0.0,25.0,864.0,15.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-12-08,,,45.0,41.0,0.0,33.0,574.0,14.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-12-15,,,0.0,0.0,0.0,3.0,244.0,15.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-12-22,,,32.0,32.0,0.0,24.0,424.0,15.0,,,,1,partial,partial
Bodega Marine Lab,BML,2025-12-29,,,33.0,9.0,0.0,0.0,203.0,15.0,,,,2,partial,partial
Bodega Marine Lab,BML,2026-01-05,,,0.0,0.0,0.0,0.0,348.0,15.0,,,,1,partial,partial
Bodega Marine Lab,BML,2026-01-12,,,0.0,0.0,0.0,0.0,499.0,15.0,,,,1,partial,partial
Bodega Marine Lab,BML,2026-01-19,,,33.0,11.0,0.0,92.0,739.0,13.2,,,,1,partial,partial
Bodega Marine Lab,BML,2026-01-26,,,1599.5,1212.0,0.0,37.5,118501.0,13.3,,,,2,partial,partial
Bodega Marine Lab,BML,2026-02-02,,,63.0,45.0,0.0,72.0,1160.0,13.9,,,,1,partial,partial
Bodega Marine Lab,BML,2026-02-09,,,34.0,23.0,0.0,6.0,881.0,14.0,,,,1,partial,partial
Bodega Marine Lab,BML,2026-02-16,,,14.0,14.0,0.0,3.0,254.0,13.7,,,,1,partial,partial
Bodega Marine Lab,BML,2026-02-23,,,16.0,0.0,0.0,0.0,1851.0,13.4,,,,1,partial,partial
Bodega Marine Lab,BML,2026-03-02,,,0.0,0.0,0.0,46.0,396.0,15.0,,,,1,partial,partial
Bodega Marine Lab,BML,2026-03-09,,,0.0,0.0,0.0,7.0,1435.0,12.0,,,,1,partial,partial
Bodega Marine Lab,BML,2026-03-16,,,8.0,0.0,0.0,0.0,424.0,11.7,,,,1,partial,partial
Bodega Marine Lab,BML,2026-03-23,,,533.0,111.0,0.0,0.0,22083.0,10.7,,,,1,partial,partial
Bodega Marine Lab,BML,2026-03-30,,,93.0,41.0,0.0,10.0,3126.0,13.0,,,,1,partial,partial
Bodega Marine Lab,BML,2026-04-06,,,20.0,0.0,0.0,0.0,1175.0,14.0,,,,1,partial,partial
Bodega Marine Lab,BML,2026-04-13,,,0.0,0.0,0.0,0.0,240.0,14.3,,,,1,partial,partial
Cal Poly Pier,CPP,2008-08-11,0.0,,3198.8298,3198.8298,9596.4893,0.0,107693.9375,14.9,4.1925,,,1,has,has
Cal Poly Pier,CPP,2008-08-18,0.0,,66109.1465,41584.7852,0.0,0.0,90633.5078,15.5,7.74,,,1,has,has
Cal Poly Pier,CPP,2008-08-25,0.0,,46916.1699,8530.2129,2132.5532,0.0,351871.2812,17.8,7.3875,,,1,has,has
Cal Poly Pier,CPP,2008-09-01,0.0,,0.0,0.0,0.0,6397.6597,778381.875,16.0,12.3775,,,1,has,has
Cal Poly Pier,CPP,2008-09-08,0.0,,21325.5322,4265.1064,10662.7656,14927.8721,622705.5,16.3,24.2125,,,1,has,has
Cal Poly Pier,CPP,2008-09-15,0.0,,0.0,0.0,12795.3193,14927.8721,1810537.625,15.5,,-0.1702,115.7808,1,has,partial
Cal Poly Pier,CPP,2008-09-22,0.0,,27723.1909,6397.6597,0.0,2132.5532,571524.25,14.1,28.8325,6.0354,90.3694,1,has,has
Cal Poly Pier,CPP,2008-09-29,0.0,,0.0,0.0,0.0,1066.2766,161007.76565000002,15.65,25.0025,0.7907,74.6745,2,has,has
Cal Poly Pier,CPP,2008-10-06,0.0,,0.0,0.0,0.0,2132.5532,101296.27345000001,14.25,10.01,2.001,70.7315,2,has,has
Cal Poly Pier,CPP,2008-10-13,0.0,,0.0,0.0,266.53835,1066.15345,96221.5781,12.95,1.395,12.6473,97.7025,2,has,has
Cal Poly Pier,CPP,2008-10-20,0.0,,0.0,0.0,4265.10645,2132.5532,457432.66405,13.6,67.21,5.0252,70.8034,2,has,has
Cal Poly Pier,CPP,2008-10-27,0.0,,0.0,0.0,3198.82985,3198.8297999999995,105561.3789,14.100000000000001,16.595,4.7606,65.8657,2,has,has
Cal Poly Pier,CPP,2008-11-03,0.047,,0.0,0.0,1066.2766,3198.82985,84235.8477,14.600000000000001,16.7325,3.5536,78.0916,2,has,has
Cal Poly Pier,CPP,2008-11-10,0.0,,0.0,0.0,1066.2766,0.0,11729.04245,13.1,2.045,5.6721,58.2542,2,has,has
Cal Poly Pier,CPP,2008-11-17,0.0,,0.0,0.0,0.0,1066.2766,22391.80835,13.2,2.695,21.3984,74.6333,2,has,has
Cal Poly Pier,CPP,2008-11-24,0.0,,0.0,0.0,2132.5532,4265.1064,40518.5117,13.4,2.8075,7.5937,82.4644,1,has,has
Cal Poly Pier,CPP,2008-12-01,0.0,,2132.5532,0.0,8530.2129,2132.5532,68241.7031,14.0,10.8575,4.6157,80.7977,2,has,has
Cal Poly Pier,CPP,2008-12-08,0.0,,,,,,,13.75,3.5425,5.3097,55.8024,2,partial,has
Cal Poly Pier,CPP,2008-12-15,0.0,,0.0,0.0,0.0,0.0,4264.6138,12.899999999999999,2.05,7.24,73.1745,2,has,has
Cal Poly Pier,CPP,2008-12-22,0.0,,0.0,0.0,0.0,0.0,26656.9141,12.3,2.01,9.9328,68.5643,1,has,has
Cal Poly Pier,CPP,2009-01-05,0.0,,0.0,0.0,0.0,0.0,5331.3828,11.55,1.935,13.3512,55.2046,2,has,has
Cal Poly Pier,CPP,2009-01-12,0.0,,0.0,0.0,0.0,0.0,34920.4027,11.649999999999999,0.9925,9.9136,87.5407,2,has,has
Cal Poly Pier,CPP,2009-01-19,0.005,,0.0,0.0,1066.2766,0.0,55446.38085,12.45,1.83,5.5157,80.3014,2,has,has
Cal Poly Pier,CPP,2009-01-26,0.0,,0.0,0.0,0.0,0.0,14927.872299999999,12.600000000000001,0.5325,4.3747,46.8349,2,has,has
Cal Poly Pier,CPP,2009-02-02,0.0,,0.0,0.0,0.0,0.0,122088.668,12.45,3.375,12.9475,63.6731,2,has,has
Cal Poly Pier,CPP,2009-02-09,0.0,,0.0,0.0,1599.4149,0.0,5331.3829,12.65,0.875,7.9982,50.5473,2,has,has
Cal Poly Pier,CPP,2009-02-16,0.0,,0.0,0.0,0.0,0.0,2665.6915,12.6,1.035,6.5032,53.2389,2,has,has
Cal Poly Pier,CPP,2009-02-23,0.0,,0.0,0.0,0.0,0.0,22924.9463,12.5,2.015,10.4927,55.6975,2,has,has
Cal Poly Pier,CPP,2009-03-02,0.041,,0.0,0.0,0.0,0.0,83169.57665,12.9,5.93,5.5443,0.0,2,has,has
Cal Poly Pier,CPP,2009-03-09,0.0,,0.0,0.0,0.0,0.0,11729.0422,12.1,0.415,5.8519,71.7413,2,has,has
Cal Poly Pier,CPP,2009-03-16,0.043,,0.0,0.0,0.0,0.0,971377.9531,11.2,15.485,3.5115,59.6459,2,has,has
Cal Poly Pier,CPP,2009-03-23,0.0,,0.0,0.0,0.0,0.0,260171.48049999998,10.85,3.82,5.7638,0.0,2,has,has
Cal Poly Pier,CPP,2009-03-30,0.0,,0.0,0.0,1066.2766,0.0,621639.25,11.55,12.265,0.6555,56.4147,2,has,has
Cal Poly Pier,CPP,2009-04-06,0.084,,0.0,0.0,0.0,0.0,653627.53905,11.9,14.155,0.5651,40.5658,2,has,has
Cal Poly Pier,CPP,2009-04-13,0.21,,0.0,0.0,0.0,0.0,34653.98925,11.6,1.195,11.5594,44.6589,2,has,has
Cal Poly Pier,CPP,2009-04-20,0.0,,0.0,0.0,0.0,0.0,340142.23829999997,12.95,3.51,15.3191,69.8506,2,has,has
Cal Poly Pier,CPP,2009-04-27,0.086,,2665.6914,2665.6914,0.0,0.0,263370.32035,10.6,5.585,15.193,57.3971,2,has,has
Cal Poly Pier,CPP,2009-05-04,0.12,,11729.0425,4265.10645,0.0,0.0,1276333.09375,11.100000000000001,4.75,2.6696,32.3891,2,has,has
Cal Poly Pier,CPP,2009-05-11,0.0,,1066.2766,1066.2766,0.0,0.0,1348839.875,11.7,5.33,2.986,45.1542,2,has,has
Cal Poly Pier,CPP,2009-05-18,0.3,,17060.4258,12795.31935,0.0,0.0,976709.34375,12.65,6.53,3.6257,29.9462,2,has,has
Cal Poly Pier,CPP,2009-05-25,0.26,,0.0,0.0,0.0,0.0,262837.17385,13.5,2.725,2.9059,44.8873,2,has,has
Cal Poly Pier,CPP,2009-06-01,0.0,,0.0,0.0,0.0,1066.2766,946853.6289,14.2,1.595,9.2698,35.6259,2,has,has
Cal Poly Pier,CPP,2009-06-08,0.16,,7463.93605,0.0,1066.2766,0.0,1028956.875,14.85,7.055,2.2709,60.2433,2,has,has
Cal Poly Pier,CPP,2009-06-15,0.0,,39452.23535,0.0,0.0,1066.2766,3013297.625,13.85,18.845,2.0142,44.7137,2,has,has
Cal Poly Pier,CPP,2009-06-22,0.0,,17060.425300000003,0.0,0.0,0.0,814635.2969,12.95,5.65,5.9442,48.1412,2,has,has
Cal Poly Pier,CPP,2009-06-29,0.0,,0.0,0.0,4265.10645,0.0,148212.4414,15.350000000000001,1.88,4.7301,45.24315,2,has,has
Cal Poly Pier,CPP,2009-07-06,0.0,,0.0,0.0,10662.7661,2132.5532,929793.1719,14.05,2.835,3.3118,53.9095,2,has,has
Cal Poly Pier,CPP,2009-07-13,0.0,,0.0,0.0,13861.5952,0.0,5724839.0,15.35,12.76,0.5294,48.5395,2,has,has
Cal Poly Pier,CPP,2009-07-20,0.0,,4265.10645,0.0,1066.2766,0.0,153543.82035,14.95,2.82,,,2,has,has
Cal Poly Pier,CPP,2009-07-27,0.0,,1599.4149,1599.4149,0.0,0.0,35187.12695,13.55,3.935,8.2901,62.9612,2,has,has
Cal Poly Pier,CPP,2009-08-03,0.0,,14927.872050000002,14927.872050000002,3198.8297999999995,0.0,87434.68165,14.649999999999999,10.645,,103.069,2,has,has
Cal Poly Pier,CPP,2009-08-10,0.0,,5331.3828,0.0,0.0,0.0,88500.95705,14.3,3.17,5.3801,55.843,2,has,has
Cal Poly Pier,CPP,2009-08-17,0.16,,200459.9978,8530.21265,0.0,0.0,352937.53905,14.350000000000001,3.995,2.6555,60.0803,2,has,has
Cal Poly Pier,CPP,2009-08-24,1.6,,325214.35644999996,20259.2549,0.0,0.0,365732.8672,14.0,1.45,4.0105,70.6075,2,has,has
Cal Poly Pier,CPP,2009-08-31,2.55,,371064.25,0.0,0.0,1066.2766,394522.3438,15.8,2.79,2.9525,65.2443,2,has,has
Cal Poly Pier,CPP,2009-09-07,0.46,,25590.63765,15994.148400000002,0.0,2132.5532,68241.70215,14.85,4.375,3.3328,100.9519,2,has,has
Cal Poly Pier,CPP,2009-09-14,0.0,,4798.24465,4798.24465,1066.2766,0.0,27723.190450000002,,1.56,3.2099,71.8465,2,has,partial
Cal Poly Pier,CPP,2009-09-21,0.0,,1066.2766,0.0,1066.2766,533.1383,11729.0422,,2.955,2.2656,79.7738,2,has,partial
Cal Poly Pier,CPP,2009-09-28,0.0,,0.0,0.0,2132.5532,0.0,101296.2734,,18.445,,,2,has,partial
Cal Poly Pier,CPP,2009-10-05,0.067,,7463.936,7463.936,1066.2766,0.0,20259.2559,,0.895,10.5231,141.9884,1,has,partial
Cal Poly Pier,CPP,2009-10-12,0.0,,14927.8721,14927.8721,27723.1914,0.0,74639.3594,14.2,7.67,1.7041,80.6464,1,has,has
Cal Poly Pier,CPP,2009-10-19,0.0,,0.0,0.0,0.0,0.0,25590.6387,,2.52,3.6743,,1,has,partial
Cal Poly Pier,CPP,2009-10-26,0.0,,2132.5532,0.0,0.0,0.0,13861.5957,,2.62,7.8048,,1,has,partial
Cal Poly Pier,CPP,2009-11-02,0.051,,25590.6387,25590.6387,0.0,0.0,59711.4883,,14.97,7.8336,,1,has,partial
Cal Poly Pier,CPP,2009-11-09,0.0,,0.0,0.0,0.0,0.0,110892.7656,,20.4,3.114,55.3951,1,has,partial
Cal Poly Pier,CPP,2009-11-16,0.068,,0.0,0.0,0.0,0.0,11729.042,,33.68,9.1954,62.7148,1,has,partial
Cal Poly Pier,CPP,2009-11-23,0.0,,0.0,0.0,2132.5532,0.0,44783.6172,,2.84,12.6972,63.8449,1,has,partial
Cal Poly Pier,CPP,2009-11-30,0.0,,0.0,0.0,2132.5532,0.0,31988.2969,,4.84,9.2947,88.419,1,has,partial
Cal Poly Pier,CPP,2009-12-07,0.17,,0.0,0.0,0.0,2132.5532,93832.3359,,24.7,8.0653,17.5117,1,has,partial
Cal Poly Pier,CPP,2009-12-14,0.0,,0.0,0.0,0.0,0.0,10662.7656,,3.85,8.5528,16.4482,1,has,partial
Cal Poly Pier,CPP,2009-12-21,0.0,,8530.2129,8530.2129,0.0,0.0,25590.6387,,2.67,6.7259,14.8688,1,has,partial
Cal Poly Pier,CPP,2009-12-28,0.0,,0.0,0.0,0.0,0.0,6397.6597,,3.45,9.2084,16.0843,1,has,partial
Cal Poly Pier,CPP,2010-01-04,0.0,,0.0,0.0,0.0,0.0,44783.6172,,11.46,8.9505,14.0662,1,has,partial
Cal Poly Pier,CPP,2010-01-11,0.0,,0.0,0.0,0.0,2132.5532,31988.2969,,6.26,5.1802,6.9691,1,has,partial
Cal Poly Pier,CPP,2010-01-18,0.0,,0.0,0.0,1066.2766,0.0,10662.7656,,2.45,10.5508,19.2856,1,has,partial
Cal Poly Pier,CPP,2010-01-25,0.0,,0.0,0.0,0.0,0.0,0.0,,0.35,8.3188,16.6967,1,has,partial
Cal Poly Pier,CPP,2010-02-01,0.0,,0.0,0.0,0.0,0.0,2132.5532,,0.43,9.7096,18.9631,1,has,partial
Cal Poly Pier,CPP,2010-02-08,0.057,,0.0,0.0,0.0,0.0,1066.2766,,0.89,8.7458,26.6489,1,has,partial
Cal Poly Pier,CPP,2010-02-15,0.11,,0.0,0.0,0.0,0.0,4265.1064,,0.43,12.5192,21.6408,1,has,partial
Cal Poly Pier,CPP,2010-02-22,0.0,,0.0,0.0,0.0,0.0,0.0,,0.99,8.7822,13.9291,1,has,partial
Cal Poly Pier,CPP,2010-03-01,0.0,,0.0,0.0,1066.2766,0.0,8530.2129,,1.31,7.6882,17.2595,1,has,partial
Cal Poly Pier,CPP,2010-03-08,0.053,,0.0,0.0,0.0,0.0,1066.2766,,0.44,9.9629,15.4573,1,has,partial
Cal Poly Pier,CPP,2010-03-15,0.075,,0.0,0.0,1066.2766,0.0,3198.8298,,0.41,24.312,30.0996,1,has,partial
Cal Poly Pier,CPP,2010-03-22,0.041,,36253.4023,0.0,0.0,0.0,166339.1406,,3.06,9.3711,16.5739,1,has,partial
Cal Poly Pier,CPP,2010-03-29,0.063,,0.0,0.0,1066.2766,0.0,10662.7656,,1.08,17.1748,23.2958,1,has,partial
Cal Poly Pier,CPP,2010-04-05,0.057,,0.0,0.0,0.0,0.0,21325.5312,,2.48,19.8669,24.5655,1,has,partial
Cal Poly Pier,CPP,2010-04-12,0.0,,0.0,0.0,0.0,0.0,4739.0068,,1.19,7.3693,8.9582,1,has,partial
Cal Poly Pier,CPP,2010-04-19,0.0,,1066.2766,1066.2766,0.0,0.0,2132.5532,,1.44,10.3763,12.1501,1,has,partial
Cal Poly Pier,CPP,2010-04-26,0.0,,0.0,0.0,1066.2766,0.0,18126.7012,,2.6,12.8752,14.5433,1,has,partial
Cal Poly Pier,CPP,2010-05-03,0.047,,0.0,0.0,0.0,0.0,0.0,,1.45,19.9942,21.9335,1,has,partial
Cal Poly Pier,CPP,2010-05-10,0.0,,7463.936,0.0,0.0,0.0,130085.7422,,2.55,20.6929,23.2145,1,has,partial
Cal Poly Pier,CPP,2010-05-17,0.045,,0.0,0.0,0.0,0.0,823165.5,,5.25,0.3177,2.0666,1,has,partial
Cal Poly Pier,CPP,2010-05-24,0.0,,0.0,0.0,0.0,0.0,123688.0859,,1.41,24.7326,32.6353,1,has,partial
Cal Poly Pier,CPP,2010-05-31,0.06,,31988.2969,31988.2969,0.0,0.0,1111060.25,,5.49,0.0,0.0,1,has,partial
Cal Poly Pier,CPP,2010-06-07,0.12,,38385.957,38385.957,0.0,0.0,505415.0938,,2.92,4.6149,3.4055,1,has,partial
Cal Poly Pier,CPP,2010-06-14,0.12,,34120.8516,34120.8516,0.0,0.0,473426.8125,,2.27,0.254,0.0,1,has,partial
Cal Poly Pier,CPP,2010-06-21,0.0,,51181.2754,31988.2969,0.0,0.0,1819067.875,,7.31,0.8112,6.4859,1,has,partial
Cal Poly Pier,CPP,2010-06-28,0.059,,61844.0429,10662.7656,0.0,0.0,2249843.5,,9.27,0.2955,2.026,1,has,partial
