location_code,week_start,da,da_cat,lod,n,match_km,cens
BML,1992-04-20,1.0,1,1.0,1,2.6468253709325706,1
BML,1992-07-27,1.0,1,1.0,1,2.6468253709325706,1
BML,1992-11-09,1.0,1,1.0,1,2.6468253709325706,1
BML,1993-03-08,1.0,1,1.0,1,2.6468253709325706,1
BML,1993-03-15,1.0,1,1.0,1,2.6468253709325706,1
BML,1993-04-05,1.0,1,1.0,1,2.578967234773006,1
BML,1993-06-07,1.0,1,1.0,1,2.6468253709325706,1
BML,1994-01-24,1.0,1,1.0,1,2.6468253709325706,1
BML,1994-04-25,1.0,1,1.0,1,2.6468253709325706,1
BML,1994-10-03,1.0,1,1.0,1,2.6468253709325706,1
BML,1994-10-31,1.0,1,1.0,1,2.6468253709325706,1
BML,1995-04-17,1.0,1,1.0,2,2.6468253709325706,1
BML,1995-07-24,1.0,1,1.0,1,2.6468253709325706,1
BML,2000-08-28,1.0,1,1.0,1,1.7154128049200992,1
BML,2002-07-22,1.0,1,1.0,1,1.7154128049200992,1
BML,2002-08-05,3.9,2,,1,1.7154128049200992,0
BML,2002-08-12,6.9,2,,1,1.7154128049200992,0
BML,2002-11-11,1.0,1,1.0,1,1.7154128049200992,1
BML,2004-05-31,1.0,1,1.0,1,1.7154128049200992,1
BML,2008-08-25,3.41,2,,1,1.7154128049200992,0
BML,2008-09-01,5.2,2,,1,1.7154128049200992,0
BML,2008-09-08,1.0,1,1.0,1,1.7154128049200992,1
BML,2011-08-29,2.5,1,2.5,2,1.7154128049200992,1
BML,2011-09-05,2.5,1,2.5,1,1.7154128049200992,1
BML,2012-12-10,2.5,1,2.5,1,1.7154128049200992,1
BML,2013-07-22,2.5,1,2.5,1,1.7154128049200992,1
BML,2013-08-05,2.5,1,2.5,1,1.7154128049200992,1
BML,2013-08-19,2.5,1,2.5,1,1.7154128049200992,1
BML,2013-09-02,2.5,1,2.5,1,1.7154128049200992,1
BML,2013-09-16,2.5,1,2.5,1,1.7154128049200992,1
BML,2013-09-30,2.5,1,2.5,1,1.7154128049200992,1
BML,2014-05-05,2.5,1,2.5,1,1.7154128049200992,1
BML,2014-09-15,2.5,1,2.5,1,1.7154128049200992,1
BML,2014-12-22,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-01-19,2.5,1,2.5,2,1.7154128049200992,1
BML,2015-02-02,2.5,1,2.5,1,4.669188033379802,1
BML,2015-05-18,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-06-01,2.8,2,,1,1.7154128049200992,0
BML,2015-06-15,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-07-06,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-08-03,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-08-17,16.0,2,,1,1.7154128049200992,0
BML,2015-09-07,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-09-14,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-10-05,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-10-19,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-11-16,2.5,1,2.5,1,1.7154128049200992,1
BML,2015-12-07,2.5,1,2.5,1,1.7154128049200992,1
BML,2016-03-28,2.5,1,2.5,1,1.7154128049200992,1
BML,2016-04-11,2.5,1,2.5,1,1.7154128049200992,1
BML,2016-07-04,2.5,1,2.5,1,1.7154128049200992,1
BML,2018-04-30,2.5,1,2.5,1,1.7154128049200992,1
BML,2018-05-14,4.5,2,,1,1.7154128049200992,0
BML,2018-06-04,2.5,1,2.5,1,1.7154128049200992,1
BML,2018-07-02,2.5,1,2.5,1,1.7154128049200992,1
BML,2018-07-16,2.5,1,2.5,1,1.7154128049200992,1
BML,2018-08-13,2.5,1,2.5,1,1.7154128049200992,1
BML,2018-09-03,2.5,1,2.5,1,1.7154128049200992,1
BML,2019-03-04,2.5,1,2.5,1,1.7154128049200992,1
BML,2019-09-16,2.5,1,2.5,1,1.7154128049200992,1
BML,2020-04-20,2.5,1,2.5,1,1.7154128049200992,1
BML,2020-04-27,2.5,1,2.5,1,1.7154128049200992,1
BML,2020-06-01,2.5,1,2.5,1,1.7154128049200992,1
BML,2020-06-22,2.5,1,2.5,1,1.7154128049200992,1
BML,2020-07-20,2.5,1,2.5,1,1.7154128049200992,1
BML,2020-10-05,2.5,1,2.5,1,1.7154128049200992,1
BML,2020-11-23,2.5,1,2.5,1,1.7154128049200992,1
BML,2020-12-07,2.5,1,2.5,1,4.669188033379802,1
BML,2021-01-11,2.5,1,2.5,1,1.7154128049200992,1
BML,2021-10-18,2.5,1,2.5,1,1.7154128049200992,1
BML,2021-10-25,2.5,1,2.5,1,1.7154128049200992,1
BML,2021-11-08,2.5,1,2.5,1,1.7154128049200992,1
BML,2021-12-27,2.5,1,2.5,1,1.7154128049200992,1
BML,2023-01-02,2.5,1,2.5,1,1.7154128049200992,1
CPP,1994-02-28,1.0,1,1.0,1,1.3402699209913946,1
CPP,1994-07-25,1.0,1,1.0,2,1.3402699209913946,1
CPP,1994-10-03,1.0,1,1.0,1,1.3402699209913946,1
CPP,1995-06-12,1.0,1,1.0,1,1.3402699209913946,1
CPP,1995-06-26,1.0,1,1.0,1,1.3402699209913946,1
CPP,1995-07-03,1.0,1,1.0,1,1.3402699209913946,1
CPP,1995-09-11,1.0,1,1.0,1,1.3402699209913946,1
CPP,1996-06-17,1.0,1,1.0,1,1.3402699209913946,1
CPP,1996-06-24,3.2,2,,1,1.3402699209913946,0
CPP,2001-06-04,1.0,1,1.0,1,1.3402699209913946,1
CPP,2002-04-08,4.1,2,,1,1.3402699209913946,0
CPP,2003-10-13,1.0,1,1.0,1,0.7302617749685135,1
CPP,2004-02-02,1.0,1,1.0,1,0.7302617749685135,1
CPP,2004-02-09,1.0,1,1.0,1,0.7302617749685135,1
CPP,2004-03-29,1.0,1,1.0,1,0.7302617749685135,1
CPP,2004-04-05,1.0,1,1.0,1,0.05870877837838796,1
CPP,2004-04-12,1.0,1,1.0,1,0.05870877837838796,1
CPP,2004-04-19,1.0,1,1.0,1,0.05870877837838796,1
CPP,2004-04-26,1.0,1,1.0,1,0.05870877837838796,1
CPP,2004-05-03,1.0,1,1.0,1,0.05870877837838796,1
CPP,2004-05-17,1.0,1,1.0,1,0.05870877837838796,1
CPP,2005-05-23,1.0,1,1.0,1,0.05870877837838796,1
CPP,2005-05-30,1.0,1,1.0,1,0.05870877837838796,1
CPP,2005-06-13,1.0,1,1.0,1,0.05870877837838796,1
CPP,2005-06-27,1.0,1,1.0,1,0.05870877837838796,1
CPP,2005-07-11,1.0,1,1.0,1,0.05870877837838796,1
CPP,2005-08-29,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-01-30,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-03-13,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-03-20,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-03-27,1.0,2,,1,0.05870877837838796,0
CPP,2006-04-03,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-04-10,1.0,1,1.0,2,0.05870877837838796,1
CPP,2006-04-17,2.5,1,2.5,1,0.05870877837838796,1
CPP,2006-04-24,2.5,1,2.5,1,0.05870877837838796,1
CPP,2006-05-22,2.5,1,2.5,1,0.05870877837838796,1
CPP,2006-05-29,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-06-05,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-06-19,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-06-26,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-07-03,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-07-10,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-07-17,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-07-24,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-08-07,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-08-21,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-08-28,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-09-04,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-09-18,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-09-25,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-10-09,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-10-16,1.0,1,1.0,2,0.05870877837838796,1
CPP,2006-10-23,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-11-06,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-11-13,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-11-20,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-11-27,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-12-11,1.0,1,1.0,1,0.05870877837838796,1
CPP,2006-12-18,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-01-01,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-01-08,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-01-15,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-01-22,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-01-29,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-02-05,1.0,1,1.0,2,0.05870877837838796,1
CPP,2007-02-19,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-02-26,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-03-05,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-03-19,3.5,2,,1,0.05870877837838796,0
CPP,2007-03-26,14.0,2,,1,0.05870877837838796,0
CPP,2007-04-02,23.5,3,2.5,5,0.05870877837838796,0
CPP,2007-04-09,16.0,2,,2,0.05870877837838796,0
CPP,2007-04-16,30.0,3,,2,0.05870877837838796,0
CPP,2007-04-23,6.0,2,1.0,2,0.05870877837838796,0
CPP,2007-04-30,1.0,1,1.0,4,0.05870877837838796,1
CPP,2007-05-07,1.0,1,1.0,3,0.05870877837838796,1
CPP,2007-05-14,1.5,2,,1,0.05870877837838796,0
CPP,2007-05-21,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-05-28,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-06-04,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-06-11,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-06-18,1.0,1,1.0,2,0.05870877837838796,1
CPP,2007-06-25,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-07-02,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-07-09,1.0,1,1.0,2,0.05870877837838796,1
CPP,2007-07-16,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-07-23,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-08-06,1.0,1,1.0,2,0.05870877837838796,1
CPP,2007-08-13,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-08-20,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-08-27,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-09-03,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-09-24,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-10-08,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-10-15,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-10-22,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-10-29,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-11-05,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-11-12,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-11-26,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-12-03,1.0,1,1.0,1,0.05870877837838796,1
CPP,2007-12-10,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-01-07,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-01-14,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-01-21,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-01-28,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-02-04,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-02-11,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-02-25,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-03-17,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-03-24,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-03-31,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-04-07,2.5,1,2.5,1,0.05870877837838796,1
CPP,2008-04-14,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-04-21,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-04-28,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-05-05,9.5,2,,1,0.05870877837838796,0
CPP,2008-05-12,5.41,2,,1,0.05870877837838796,0
CPP,2008-05-19,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-05-26,2.5,1,2.5,1,0.05870877837838796,1
CPP,2008-06-16,2.5,1,2.5,1,0.05870877837838796,1
CPP,2008-06-23,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-06-30,2.5,1,2.5,1,0.05870877837838796,1
CPP,2008-07-07,2.5,1,2.5,1,0.05870877837838796,1
CPP,2008-07-14,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-07-21,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-07-28,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-08-04,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-08-18,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-08-25,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-09-01,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-09-08,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-09-15,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-09-22,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-09-29,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-10-06,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-10-13,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-10-20,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-11-03,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-11-17,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-12-08,1.0,1,1.0,1,0.05870877837838796,1
CPP,2008-12-15,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-01-05,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-01-12,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-01-19,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-01-26,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-02-02,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-02-09,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-02-16,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-02-23,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-03-02,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-03-09,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-03-16,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-03-30,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-04-06,1.0,1,1.0,1,0.05870877837838796,1
CPP,2009-04-13,2.5,1,2.5,1,0.05870877837838796,1
CPP,2009-04-27,2.5,1,2.5,1,0.05870877837838796,1
CPP,2009-05-04,2.5,1,2.5,1,0.05870877837838796,1
CPP,2009-05-11,2.5,1,2.5,1,0.05870877837838796,1
CPP,2009-05-18,2.5,1,2.5,1,0.05870877837838796,1
CPP,2009-05-25,2.5,1,2.5,1,0.05870877837838796,1
CPP,2009-06-01,2.5,1,2.5,1,0.05870877837838796,1
CPP,2009-06-08,2.5,1,2.5,1,0.05870877837838796,1
CPP,2009-09-21,2.5,1,2.5,1,0.05870877837838796,1
CPP,2012-05-21,2.5,1,2.5,1,0.05870877837838796,1
CPP,2012-07-02,4.6,2,,1,0.05870877837838796,0
CPP,2012-07-30,2.5,1,2.5,1,1.07905922675866,1
CPP,2012-08-20,2.5,1,2.5,1,1.07905922675866,1
CPP,2012-10-29,2.5,1,2.5,1,0.05870877837838796,1
CPP,2013-02-18,2.5,1,2.5,1,0.05870877837838796,1
CPP,2013-04-15,2.5,1,2.5,1,1.07905922675866,1
CPP,2013-07-08,2.5,1,2.5,1,0.05870877837838796,1
CPP,2014-04-21,2.5,1,2.5,1,0.05870877837838796,1
CPP,2014-05-05,2.5,1,2.5,1,0.05870877837838796,1
CPP,2014-05-19,2.5,1,2.5,1,0.05870877837838796,1
CPP,2014-06-16,2.5,1,2.5,1,1.07905922675866,1
CPP,2015-01-12,2.5,1,2.5,1,0.05870877837838796,1
CPP,2015-05-11,2.5,1,2.5,1,0.05870877837838796,1
CPP,2015-06-22,2.5,1,2.5,1,0.05870877837838796,1
CPP,2015-07-13,6.2,2,,1,0.05870877837838796,0
CPP,2015-08-03,2.5,1,2.5,1,0.05870877837838796,1
CPP,2015-08-17,2.5,1,2.5,1,0.05870877837838796,1
CPP,2015-08-24,2.5,1,2.5,1,0.05870877837838796,1
CPP,2015-08-31,2.5,1,2.5,1,0.05870877837838796,1
CPP,2015-10-12,2.5,1,2.5,1,0.05870877837838796,1
CPP,2016-04-25,2.5,1,2.5,1,0.05870877837838796,1
CPP,2016-06-13,70.0,3,,1,0.05870877837838796,0
CPP,2016-06-27,4.9,2,,1,0.05870877837838796,0
CPP,2016-07-18,2.5,1,2.5,1,0.05870877837838796,1
CPP,2016-09-05,2.5,1,2.5,1,0.05870877837838796,1
CPP,2016-09-26,2.5,1,2.5,1,0.05870877837838796,1
CPP,2016-10-10,2.5,1,2.5,1,0.05870877837838796,1
CPP,2016-10-24,2.5,1,2.5,1,0.05870877837838796,1
CPP,2016-11-21,2.5,1,2.5,1,0.05870877837838796,1
CPP,2016-12-12,2.5,1,2.5,1,0.05870877837838796,1
CPP,2017-04-17,2.5,1,2.5,1,0.05870877837838796,1
CPP,2017-06-12,2.5,1,2.5,1,0.05870877837838796,1
CPP,2017-07-24,2.5,1,2.5,1,0.05870877837838796,1
CPP,2017-07-31,2.5,1,2.5,1,0.05870877837838796,1
CPP,2018-03-26,2.5,1,2.5,1,0.05870877837838796,1
CPP,2018-05-21,2.5,1,2.5,1,0.05870877837838796,1
CPP,2018-06-18,2.5,1,2.5,1,0.05870877837838796,1
CPP,2018-10-08,2.5,1,2.5,1,0.05870877837838796,1
CPP,2019-06-03,2.5,1,2.5,1,0.05870877837838796,1
CPP,2019-06-24,2.5,1,2.5,1,0.05870877837838796,1
CPP,2020-02-24,2.5,1,2.5,1,0.05870877837838796,1
CPP,2020-06-08,2.5,1,2.5,1,0.05870877837838796,1
CPP,2020-08-24,2.5,1,2.5,1,0.05870877837838796,1
CPP,2020-10-05,2.5,1,2.5,1,0.05870877837838796,1
CPP,2020-12-14,2.5,1,2.5,1,0.05870877837838796,1
CPP,2021-02-22,2.5,1,2.5,1,0.05870877837838796,1
CPP,2021-03-22,2.5,1,2.5,1,0.05870877837838796,1
CPP,2021-07-19,2.5,1,2.5,1,0.05870877837838796,1
CPP,2022-02-07,2.5,1,2.5,1,0.05870877837838796,1
CPP,2022-03-07,2.5,1,2.5,1,0.05870877837838796,1
CPP,2022-04-25,2.5,1,2.5,1,0.05870877837838796,1
CPP,2022-11-14,2.5,1,2.5,1,0.05870877837838796,1
CPP,2023-07-03,2.5,1,2.5,1,0.05870877837838796,1
CPP,2023-07-31,2.5,1,2.5,1,0.05870877837838796,1
CPP,2023-08-14,2.5,1,2.5,1,0.05870877837838796,1
CPP,2023-09-04,2.5,1,2.5,1,0.05870877837838796,1
CPP,2023-09-18,2.5,1,2.5,1,0.05870877837838796,1
CPP,2023-12-18,2.5,1,2.5,1,0.05870877837838796,1
CPP,2024-02-26,2.5,1,2.5,1,0.05870877837838796,1
CPP,2024-05-13,2.5,1,2.5,1,0.05870877837838796,1
CPP,2024-07-15,2.5,1,2.5,1,0.05870877837838796,1
CPP,2024-08-05,2.5,1,2.5,1,0.05870877837838796,1
CPP,2024-08-26,2.5,1,2.5,1,0.05870877837838796,1
CPP,2024-09-23,2.5,1,2.5,1,0.05870877837838796,1
CPP,2024-11-18,2.5,1,2.5,1,0.05870877837838796,1
CPP,2024-12-16,2.5,1,2.5,1,0.05870877837838796,1
CPP,2025-01-27,2.5,1,2.5,1,0.05870877837838796,1
CPP,2025-03-31,5.2,2,,2,0.05870877837838796,0
CPP,2025-04-07,2.7,2,,1,0.05870877837838796,0
CPP,2025-04-28,2.5,1,2.5,1,0.05870877837838796,1
CPP,2025-05-12,2.5,1,2.5,1,0.05870877837838796,1
CPP,2025-06-02,2.5,1,2.5,1,0.05870877837838796,1
CPP,2025-07-07,2.5,1,2.5,1,0.05870877837838796,1
CPP,2025-07-21,2.5,1,2.5,1,0.05870877837838796,1
CPP,2025-08-04,2.5,1,2.5,1,0.05870877837838796,1
CPP,2025-08-25,2.5,1,2.5,1,0.05870877837838796,1
CPP,2026-01-26,2.5,1,2.5,1,0.05870877837838796,1
CPP,2026-02-16,2.5,1,2.5,1,0.05870877837838796,1
CPP,2026-03-09,2.5,1,2.5,1,0.05870877837838796,1
CPP,2026-03-23,2.5,1,2.5,1,0.05870877837838796,1
CPP,2026-05-11,2.5,1,2.5,1,0.05870877837838796,1
CPP,2026-05-18,2.5,1,2.5,1,0.05870877837838796,1
HUM,1991-11-18,1.0,1,1.0,2,2.1888199686273393,1
HUM,1993-03-22,1.0,1,1.0,1,2.1888199686273393,1
HUM,1993-04-05,1.0,1,1.0,1,2.1888199686273393,1
HUM,1993-05-24,1.0,1,1.0,1,2.1888199686273393,1
HUM,1993-05-31,1.0,1,1.0,1,2.1888199686273393,1
HUM,1993-08-30,1.0,1,1.0,2,2.1888199686273393,1
HUM,1993-09-20,1.0,1,1.0,2,2.1888199686273393,1
HUM,1993-09-27,1.0,1,1.0,2,2.1888199686273393,1
HUM,1993-10-11,1.0,1,1.0,1,2.1888199686273393,1
HUM,1993-10-18,1.0,1,1.0,1,2.1888199686273393,1
HUM,1993-10-25,1.0,1,1.0,1,2.1888199686273393,1
HUM,1993-11-01,1.0,1,1.0,1,2.1888199686273393,1
HUM,1994-01-31,1.0,1,1.0,1,2.1888199686273393,1
HUM,1994-08-22,1.0,1,1.0,1,2.1888199686273393,1
HUM,1994-10-31,1.0,1,1.0,1,2.1888199686273393,1
HUM,1995-08-07,1.0,1,1.0,1,2.1888199686273393,1
HUM,1996-06-17,1.0,1,1.0,1,2.1888199686273393,1
HUM,2000-08-28,5.4,2,,2,2.1888199686273393,0
HUM,2000-09-04,1.0,1,1.0,1,2.1888199686273393,1
HUM,2000-09-11,6.5,2,,1,2.1888199686273393,0
HUM,2000-09-18,2.5,2,,1,2.1888199686273393,0
HUM,2002-11-04,27.0,3,,1,2.1888199686273393,0
HUM,2002-11-11,1.0,1,1.0,2,2.1888199686273393,1
HUM,2003-05-12,1.0,1,1.0,1,2.1888199686273393,1
HUM,2003-10-20,1.0,1,1.0,1,2.1888199686273393,1
HUM,2003-10-27,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-04-26,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-05-03,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-05-10,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-05-17,3.8,2,,1,2.1888199686273393,0
HUM,2004-05-24,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-05-31,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-06-07,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-06-14,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-06-21,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-06-28,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-07-05,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-07-19,1.0,1,1.0,1,2.1888199686273393,1
HUM,2004-11-01,1.7,2,,1,2.1888199686273393,0
HUM,2005-01-17,1.0,1,1.0,1,2.1888199686273393,1
HUM,2005-05-23,1.0,1,1.0,1,2.1888199686273393,1
HUM,2005-06-06,1.0,1,1.0,1,2.1888199686273393,1
HUM,2005-06-27,1.0,1,1.0,1,2.1888199686273393,1
HUM,2005-07-04,1.0,1,1.0,1,2.1888199686273393,1
HUM,2005-07-11,1.0,1,1.0,1,2.1888199686273393,1
HUM,2005-10-24,2.8,2,,1,2.1888199686273393,0
HUM,2005-10-31,1.0,1,1.0,1,2.1888199686273393,1
HUM,2005-11-07,1.0,1,1.0,1,2.1888199686273393,1
HUM,2006-05-15,2.5,1,2.5,1,2.1888199686273393,1
HUM,2008-08-18,1.0,1,1.0,1,2.1888199686273393,1
HUM,2009-03-30,1.0,1,1.0,1,2.1888199686273393,1
HUM,2009-08-17,2.5,1,2.5,1,2.1888199686273393,1
HUM,2011-01-24,2.5,1,2.5,1,2.1888199686273393,1
HUM,2011-01-31,2.5,1,2.5,1,2.1888199686273393,1
HUM,2012-10-08,2.5,1,2.5,1,2.1888199686273393,1
HUM,2012-10-15,2.5,1,2.5,1,2.1888199686273393,1
HUM,2015-05-18,2.5,1,2.5,1,2.1888199686273393,1
HUM,2015-06-01,2.5,1,2.5,1,2.1888199686273393,1
HUM,2015-06-22,2.5,1,2.5,1,2.1888199686273393,1
HUM,2015-07-20,23.0,3,,1,2.1888199686273393,0
HUM,2015-07-27,8.7,2,,1,2.1888199686273393,0
HUM,2015-08-03,25.0,3,,1,2.1888199686273393,0
HUM,2015-08-10,7.4,2,,1,2.1888199686273393,0
HUM,2015-08-17,20.0,3,,1,2.1888199686273393,0
HUM,2015-08-24,3.8,2,,1,2.1888199686273393,0
HUM,2015-08-31,6.4,2,,1,2.1888199686273393,0
HUM,2015-09-07,2.5,1,2.5,1,2.1888199686273393,1
HUM,2015-09-14,2.5,1,2.5,1,2.1888199686273393,1
HUM,2015-10-12,2.5,1,2.5,1,2.1888199686273393,1
HUM,2015-10-19,2.5,1,2.5,1,2.1888199686273393,1
HUM,2015-11-16,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-03-28,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-04-25,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-05-23,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-05-30,2.5,2,,1,2.1888199686273393,0
HUM,2016-06-06,6.4,2,,1,2.1888199686273393,0
HUM,2016-06-13,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-06-20,11.0,2,,1,2.1888199686273393,0
HUM,2016-06-27,5.0,2,,1,2.1888199686273393,0
HUM,2016-07-04,12.0,2,,1,2.1888199686273393,0
HUM,2016-07-11,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-07-25,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-08-01,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-08-08,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-08-22,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-08-29,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-09-05,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-09-19,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-09-26,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-10-03,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-10-10,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-10-17,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-10-24,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-10-31,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-11-07,2.5,1,2.5,1,2.1888199686273393,1
HUM,2016-11-21,2.5,1,2.5,1,2.1888199686273393,1
